date_key,full_date,year,quarter,month,month_name,week_of_year,total_orders,delivered_orders,gross_revenue,net_revenue,avg_order_value,total_shipments,delivered_shipments,on_time_shipments,sla_breach_shipments,sla_breach_pct,shipping_cost,avg_shipping_cost,avg_transit_days,avg_delay_days
20241213,2024-12-13,2024,4,12,December,50,438,371,998670.94,894680.19,2042.65,474,392,362,31,6.54,89781.29,189.41,4.89,-0.01
20250317,2025-03-17,2025,1,3,March,12,255,203,581654.94,530998.01,2082.35,247,212,195,17,6.88,46731.58,189.2,4.68,-0.05
20221118,2022-11-18,2022,4,11,November,46,716,582,1730488.62,1584247.64,2212.64,737,626,580,51,6.92,139492.76,189.27,4.66,-0.01
20221012,2022-10-12,2022,4,10,October,41,621,491,1588731.31,1438028.84,2315.67,542,453,412,42,7.75,104875.45,193.5,4.9,0.01
20240704,2024-07-04,2024,3,7,July,27,285,230,677690.85,611569.42,2145.86,286,246,228,19,6.64,57629.08,201.5,5.05,-0.07
20250403,2025-04-03,2025,2,4,April,14,273,224,735624.07,670185.31,2454.89,271,231,219,12,4.43,52356.64,193.2,4.65,-0.08
20220406,2022-04-06,2022,2,4,April,14,263,220,698270.49,633248.0,2407.79,276,231,214,17,6.16,55579.15,201.37,5.07,0.05
20251203,2025-12-03,2025,4,12,December,49,499,409,1184219.2,1077759.04,2159.84,502,427,390,38,7.57,100909.88,201.02,4.85,0.04
20230608,2023-06-08,2023,2,6,June,23,256,211,714184.06,644372.01,2517.08,249,205,197,9,3.61,45832.53,184.07,4.86,-0.08
20240314,2024-03-14,2024,1,3,March,11,234,188,632389.0,585644.69,2502.76,255,221,207,15,5.88,49371.48,193.61,4.91,0.02
20220116,2022-01-16,2022,1,1,January,2,223,182,482317.53,430528.42,1930.62,252,219,196,23,9.13,52410.06,207.98,5.12,0.07
20240108,2024-01-08,2024,1,1,January,2,226,196,610231.91,554408.87,2453.14,222,181,168,16,7.21,46186.06,208.05,5.05,-0.01
20250811,2025-08-11,2025,3,8,August,33,292,245,676020.23,615761.2,2108.77,286,239,212,27,9.44,59833.76,209.21,5.21,0.03
20250626,2025-06-26,2025,2,6,June,26,262,216,624003.54,562499.47,2146.94,253,212,201,11,4.35,47099.02,186.16,4.99,-0.05
20220718,2022-07-18,2022,3,7,July,29,272,206,630383.26,560040.41,2058.97,299,259,230,29,9.7,62073.66,207.6,5.09,0.07
20240708,2024-07-08,2024,3,7,July,28,254,203,585777.45,537467.03,2116.01,277,233,209,26,9.39,52122.5,188.17,4.88,-0.02
20230809,2023-08-09,2023,3,8,August,32,317,259,788978.19,715341.77,2256.6,283,237,224,14,4.95,56345.83,199.1,4.96,-0.05
20220427,2022-04-27,2022,2,4,April,17,240,195,566540.43,511352.29,2130.63,237,201,185,16,6.75,47997.5,202.52,4.81,-0.02
20220612,2022-06-12,2022,2,6,June,23,250,206,616853.86,555444.11,2221.78,278,248,234,14,5.04,57621.32,207.27,5.11,-0.01
20240807,2024-08-07,2024,3,8,August,32,321,260,718373.35,650874.13,2027.65,292,237,220,17,5.82,56720.49,194.25,4.97,-0.06
20231112,2023-11-12,2023,4,11,November,45,736,602,1774181.85,1614023.93,2192.97,732,610,550,63,8.61,147279.69,201.2,4.86,0.05
20240626,2024-06-26,2024,2,6,June,26,271,222,684271.7,619753.32,2286.91,252,215,193,22,8.73,50332.89,199.73,5.03,0.05
20230705,2023-07-05,2023,3,7,July,27,300,229,664643.48,600692.15,2002.31,309,263,242,21,6.8,60443.04,195.61,4.81,-0.01
20230611,2023-06-11,2023,2,6,June,23,260,208,605319.43,543738.59,2091.3,249,212,189,23,9.24,48973.0,196.68,4.88,0.01
20241015,2024-10-15,2024,4,10,October,42,571,480,1385430.89,1263552.62,2212.88,566,478,439,39,6.89,112717.16,199.15,4.81,-0.04
20221231,2022-12-31,2022,4,12,December,52,464,374,1161429.28,1040656.93,2242.8,466,407,378,29,6.22,94107.82,201.95,5.15,-0.02
20230407,2023-04-07,2023,2,4,April,14,226,185,549563.02,493755.06,2184.76,232,196,183,13,5.6,47416.39,204.38,5.34,0.04
20221125,2022-11-25,2022,4,11,November,47,745,626,1855798.56,1686921.82,2264.32,694,574,528,48,6.92,142053.7,204.69,4.86,-0.04
20250821,2025-08-21,2025,3,8,August,34,282,227,677011.19,620914.53,2201.82,277,236,219,19,6.86,58811.58,212.32,5.07,0.01
20230423,2023-04-23,2023,2,4,April,16,257,211,661441.73,579312.83,2254.14,265,224,205,20,7.55,54574.14,205.94,4.82,0.01
20240402,2024-04-02,2024,2,4,April,14,245,202,551837.94,496609.65,2026.98,257,218,201,17,6.61,53312.37,207.44,4.96,-0.08
20230328,2023-03-28,2023,1,3,March,13,255,212,590150.09,542640.65,2128.0,222,185,174,11,4.95,43816.32,197.37,4.68,0.0
20251222,2025-12-22,2025,4,12,December,52,441,370,1087745.36,995709.89,2257.85,458,382,341,43,9.39,90727.06,198.09,5.17,0.05
20241022,2024-10-22,2024,4,10,October,43,541,432,1286799.33,1172769.25,2167.78,559,465,418,50,8.94,111902.54,200.18,4.81,0.05
20240916,2024-09-16,2024,3,9,September,38,331,275,794484.92,725212.86,2190.98,310,266,243,24,7.74,61434.04,198.17,5.1,0.05
20250804,2025-08-04,2025,3,8,August,32,284,233,617261.56,562916.46,1982.1,327,281,264,18,5.5,68277.99,208.8,5.02,-0.03
20240211,2024-02-11,2024,1,2,February,6,239,192,645052.48,581794.63,2434.29,207,172,160,12,5.8,40772.75,196.97,5.16,-0.07
20251006,2025-10-06,2025,4,10,October,41,568,466,1530342.44,1389100.5,2445.6,575,498,456,44,7.65,112871.1,196.3,4.91,0.03
20250124,2025-01-24,2025,1,1,January,4,227,189,511072.02,464297.96,2045.37,193,169,154,15,7.77,36605.73,189.67,4.85,0.0
20221225,2022-12-25,2022,4,12,December,51,473,376,1167367.69,1073747.6,2270.08,447,386,354,35,7.83,89036.29,199.19,4.99,0.04
20250401,2025-04-01,2025,2,4,April,14,272,229,698141.09,628067.93,2309.07,276,231,213,18,6.52,57994.83,210.13,4.92,-0.05
20230930,2023-09-30,2023,3,9,September,39,320,268,714575.44,653672.73,2042.73,310,253,231,22,7.1,61396.06,198.05,5.24,0.05
20220103,2022-01-03,2022,1,1,January,1,215,176,457207.48,414663.01,1928.67,213,174,160,15,7.04,44191.71,207.47,5.25,0.01
20251214,2025-12-14,2025,4,12,December,50,467,383,1176826.8,1069097.05,2289.29,516,433,407,26,5.04,105752.51,204.95,5.09,-0.06
20240412,2024-04-12,2024,2,4,April,15,250,204,600497.28,540594.77,2162.38,230,196,184,12,5.22,44866.28,195.07,4.69,-0.01
20230902,2023-09-02,2023,3,9,September,35,309,251,810894.64,734674.12,2377.59,305,258,236,23,7.54,55707.96,182.65,4.59,-0.04
20220326,2022-03-26,2022,1,3,March,12,248,200,632716.75,571896.83,2306.04,240,196,177,21,8.75,45124.11,188.02,5.11,0.11
20240325,2024-03-25,2024,1,3,March,13,239,200,605707.22,545637.63,2283.0,231,194,183,11,4.76,46778.94,202.51,4.99,-0.11
20251002,2025-10-02,2025,4,10,October,40,533,435,1299351.48,1168898.78,2193.06,456,387,358,32,7.02,93243.72,204.48,5.17,0.01
20250429,2025-04-29,2025,2,4,April,18,288,224,649762.55,589550.98,2047.05,270,229,208,21,7.78,49784.17,184.39,4.75,0.02
20240827,2024-08-27,2024,3,8,August,35,268,222,688396.42,616420.34,2300.08,304,250,230,21,6.91,61458.99,202.17,4.68,-0.02
20250813,2025-08-13,2025,3,8,August,33,297,245,773215.7,702516.85,2365.38,299,246,233,14,4.68,57598.32,192.64,4.81,-0.07
20250919,2025-09-19,2025,3,9,September,38,284,229,717902.54,661520.85,2329.3,309,260,232,28,9.06,62493.15,202.24,5.11,0.1
20221019,2022-10-19,2022,4,10,October,42,522,427,1302111.12,1183975.1,2268.15,530,453,420,34,6.42,102899.31,194.15,4.93,-0.03
20251118,2025-11-18,2025,4,11,November,47,747,623,1855737.53,1678355.77,2246.79,734,611,555,57,7.77,143171.31,195.06,5.02,0.03
20230311,2023-03-11,2023,1,3,March,10,230,186,569280.88,508152.12,2209.36,226,195,181,14,6.19,45185.47,199.94,4.65,-0.01
20250328,2025-03-28,2025,1,3,March,13,239,199,584962.14,535018.67,2238.57,236,199,187,12,5.08,45568.61,193.09,4.75,-0.07
20250406,2025-04-06,2025,2,4,April,14,224,188,586608.73,531122.04,2371.08,235,198,192,6,2.55,47545.69,202.32,4.83,-0.1
20220330,2022-03-30,2022,1,3,March,13,222,176,589811.5,536428.78,2416.35,235,193,177,16,6.81,48925.08,208.19,5.14,0.01
20240922,2024-09-22,2024,3,9,September,38,301,259,695123.07,634566.36,2108.19,321,278,253,25,7.79,64406.69,200.64,4.93,0.02
20240619,2024-06-19,2024,2,6,June,25,271,211,709241.33,643596.41,2374.89,229,201,184,18,7.86,44957.85,196.32,5.07,0.07
20220327,2022-03-27,2022,1,3,March,12,233,190,559671.03,516443.61,2216.5,246,219,198,21,8.54,45632.79,185.5,4.85,0.0
20250101,2025-01-01,2025,1,1,January,1,234,197,579766.86,536104.69,2291.05,446,374,339,38,8.52,85804.13,192.39,4.87,0.04
20231110,2023-11-10,2023,4,11,November,45,769,625,1872574.37,1695563.33,2204.89,695,582,531,53,7.63,135758.51,195.34,5.04,0.01
20231230,2023-12-30,2023,4,12,December,52,433,366,1117148.14,1018286.76,2351.7,477,397,359,39,8.18,94310.02,197.71,5.02,0.05
20231115,2023-11-15,2023,4,11,November,46,701,571,1736971.87,1578876.84,2252.32,720,599,552,49,6.81,142082.34,197.34,5.05,0.01
20231007,2023-10-07,2023,4,10,October,40,530,427,1268396.14,1160202.09,2189.06,547,450,412,38,6.95,108787.7,198.88,4.84,0.06
20220512,2022-05-12,2022,2,5,May,19,292,235,703716.06,642909.58,2201.75,288,241,219,22,7.64,55504.82,192.73,5.0,-0.02
20220614,2022-06-14,2022,2,6,June,24,240,194,587910.58,528215.04,2200.9,237,199,186,13,5.49,48697.33,205.47,4.8,-0.04
20240511,2024-05-11,2024,2,5,May,19,290,227,731290.75,661584.86,2281.33,267,219,203,17,6.37,51570.12,193.15,4.51,0.04
20240524,2024-05-24,2024,2,5,May,21,267,213,643295.73,587852.22,2201.69,248,204,189,16,6.45,48811.08,196.82,4.88,0.0
20240328,2024-03-28,2024,1,3,March,13,244,201,619428.6,561902.64,2302.88,248,214,198,16,6.45,46652.68,188.12,4.77,-0.05
20230221,2023-02-21,2023,1,2,February,8,218,170,481284.2,434447.86,1992.88,233,187,168,19,8.15,49265.44,211.44,5.12,-0.01
20240315,2024-03-15,2024,1,3,March,11,238,192,548060.22,497694.04,2091.15,258,216,200,17,6.59,51016.95,197.74,5.2,0.02
20230501,2023-05-01,2023,2,5,May,18,276,226,699610.13,637091.84,2308.3,260,217,199,19,7.31,53052.67,204.05,5.12,0.01
20250618,2025-06-18,2025,2,6,June,25,251,200,624830.21,566222.84,2255.87,247,198,183,16,6.48,48777.06,197.48,4.82,0.04
20221020,2022-10-20,2022,4,10,October,42,580,473,1454511.5,1317491.05,2271.54,550,463,422,41,7.45,108447.77,197.18,5.06,-0.01
20240407,2024-04-07,2024,2,4,April,14,254,209,568894.33,521381.86,2052.68,264,222,207,16,6.06,50089.71,189.73,4.96,0.03
20250525,2025-05-25,2025,2,5,May,21,276,226,713494.84,647551.7,2346.2,292,242,226,17,5.82,58288.21,199.62,4.92,-0.04
20250207,2025-02-07,2025,1,2,February,6,227,184,613005.6,558030.0,2458.28,214,174,164,11,5.14,43287.15,202.28,4.77,-0.05
20240614,2024-06-14,2024,2,6,June,24,271,223,637218.88,579871.79,2139.75,252,221,202,20,7.94,51794.62,205.53,4.9,0.03
20230915,2023-09-15,2023,3,9,September,37,298,236,711417.46,642374.71,2155.62,337,292,263,29,8.61,61440.36,182.32,4.65,-0.03
20251205,2025-12-05,2025,4,12,December,49,448,361,1115486.61,995452.62,2221.99,456,384,344,41,8.99,85960.07,188.51,4.77,0.02
20250509,2025-05-09,2025,2,5,May,19,262,213,600128.94,542006.04,2068.73,246,210,194,17,6.91,51170.92,208.01,5.16,-0.0
20241224,2024-12-24,2024,4,12,December,52,431,345,1022144.27,918124.56,2130.22,457,375,350,27,5.91,86135.36,188.48,4.78,-0.02
20241026,2024-10-26,2024,4,10,October,43,557,458,1392212.96,1254652.3,2252.52,582,484,445,39,6.7,113252.31,194.59,4.93,0.01
20240505,2024-05-05,2024,2,5,May,18,254,206,582915.34,534411.55,2103.98,251,204,192,13,5.18,50223.96,200.1,4.87,-0.01
20221202,2022-12-02,2022,4,12,December,48,484,418,1214030.85,1100314.85,2273.38,566,470,425,47,8.3,115299.57,203.71,5.1,0.05
20220915,2022-09-15,2022,3,9,September,37,285,236,767939.78,699318.62,2453.75,288,245,229,16,5.56,55538.74,192.84,4.86,-0.08
20240506,2024-05-06,2024,2,5,May,19,241,200,573261.74,522581.43,2168.39,260,214,194,21,8.08,53851.02,207.12,4.95,0.04
20220811,2022-08-11,2022,3,8,August,32,266,219,626765.37,567205.51,2132.35,260,223,206,17,6.54,50796.69,195.37,4.93,-0.03
20230604,2023-06-04,2023,2,6,June,22,260,204,633365.29,571574.62,2198.36,270,225,205,21,7.78,54003.57,200.01,5.15,0.06
20220709,2022-07-09,2022,3,7,July,27,312,270,820576.23,749504.26,2402.26,296,248,218,31,10.47,61512.49,207.81,5.19,0.07
20241217,2024-12-17,2024,4,12,December,51,492,407,1228576.97,1121565.58,2279.6,465,401,367,35,7.53,93359.37,200.77,4.95,0.01
20231217,2023-12-17,2023,4,12,December,50,439,353,1016451.0,919290.05,2094.05,453,380,352,28,6.18,88696.28,195.8,4.94,0.01
20240213,2024-02-13,2024,1,2,February,7,222,177,569474.91,524646.48,2363.27,230,194,181,13,5.65,42805.05,186.11,4.7,-0.09
20240426,2024-04-26,2024,2,4,April,17,266,226,584720.63,534831.41,2010.64,254,215,199,16,6.3,52950.29,208.47,5.05,0.0
20230404,2023-04-04,2023,2,4,April,14,243,199,680223.79,612670.01,2521.28,242,188,172,17,7.02,47288.39,195.41,4.79,0.05
20231203,2023-12-03,2023,4,12,December,48,483,405,1193089.25,1073409.81,2222.38,501,395,358,39,7.78,97128.45,193.87,4.94,0.02
20230424,2023-04-24,2023,2,4,April,17,261,211,654509.74,586154.61,2245.8,264,215,195,20,7.58,54967.68,208.21,4.97,0.0
20250218,2025-02-18,2025,1,2,February,8,214,175,558892.07,498582.0,2329.82,223,186,172,15,6.73,42404.09,190.15,4.67,-0.03
20231015,2023-10-15,2023,4,10,October,41,552,449,1262807.49,1143277.53,2071.15,567,483,444,41,7.23,111066.59,195.88,4.78,-0.04
20231018,2023-10-18,2023,4,10,October,42,589,478,1489532.36,1360186.39,2309.31,560,477,439,39,6.96,108286.9,193.37,4.79,-0.04
20250507,2025-05-07,2025,2,5,May,19,265,226,627645.46,578142.49,2181.67,264,223,207,17,6.44,50713.76,192.1,4.87,-0.06
20230826,2023-08-26,2023,3,8,August,34,297,244,746323.26,670156.8,2256.42,276,229,209,20,7.25,50752.66,183.89,4.6,-0.1
20231229,2023-12-29,2023,4,12,December,52,499,417,1193415.54,1086756.31,2177.87,455,384,359,25,5.49,85067.11,186.96,4.79,-0.03
20250110,2025-01-10,2025,1,1,January,2,211,180,531078.68,485593.79,2301.39,203,170,152,18,8.87,42233.43,208.05,5.02,0.01
20250703,2025-07-03,2025,3,7,July,27,268,218,602503.31,547433.88,2042.66,246,214,199,16,6.5,50858.2,206.74,4.98,-0.07
20250823,2025-08-23,2025,3,8,August,34,343,281,812918.04,740317.75,2158.36,292,248,225,23,7.88,56431.82,193.26,4.9,-0.01
20240120,2024-01-20,2024,1,1,January,3,202,162,503436.85,457227.72,2263.5,211,176,163,15,7.11,41436.47,196.38,4.92,-0.04
20240303,2024-03-03,2024,1,3,March,9,256,212,617306.83,559248.26,2184.56,258,219,198,22,8.53,52226.13,202.43,4.94,0.03
20220130,2022-01-30,2022,1,1,January,4,242,192,600645.46,536472.86,2216.83,241,198,179,20,8.3,47336.21,196.42,4.95,0.07
20250722,2025-07-22,2025,3,7,July,30,289,234,748552.8,674383.3,2333.51,275,231,218,13,4.73,52558.43,191.12,5.08,0.0
20230215,2023-02-15,2023,1,2,February,7,242,200,591752.63,538891.41,2226.82,211,169,156,13,6.16,41671.39,197.49,5.02,0.0
20250607,2025-06-07,2025,2,6,June,23,243,205,568068.52,510500.13,2100.82,261,212,203,9,3.45,49692.02,190.39,4.73,-0.04
20230703,2023-07-03,2023,3,7,July,27,275,222,610335.89,554353.85,2015.83,252,207,194,13,5.16,50774.18,201.48,4.92,-0.11
20230322,2023-03-22,2023,1,3,March,12,243,196,636264.24,576274.11,2371.5,220,187,180,7,3.18,44984.53,204.48,4.87,-0.09
20250820,2025-08-20,2025,3,8,August,34,290,234,717510.92,651793.57,2247.56,287,240,220,21,7.32,58469.98,203.73,5.09,-0.0
20220617,2022-06-17,2022,2,6,June,24,237,191,570141.08,519811.03,2193.3,283,236,217,19,6.71,53171.34,187.88,4.92,0.0
20240803,2024-08-03,2024,3,8,August,31,297,247,732581.35,655195.95,2206.05,282,234,221,15,5.32,56926.66,201.87,4.63,-0.08
20230614,2023-06-14,2023,2,6,June,24,251,213,708769.14,642571.48,2560.05,285,240,220,21,7.37,58384.39,204.86,5.04,0.02
20251206,2025-12-06,2025,4,12,December,49,469,382,1174237.81,1052418.51,2243.96,458,394,369,27,5.9,93009.63,203.08,5.02,-0.03
20230307,2023-03-07,2023,1,3,March,10,224,186,563524.15,503115.61,2246.05,232,195,181,14,6.03,44290.61,190.91,4.81,0.03
20250520,2025-05-20,2025,2,5,May,21,284,235,708100.19,639927.42,2253.27,294,248,233,16,5.44,58947.52,200.5,4.72,0.01
20250913,2025-09-13,2025,3,9,September,37,332,278,832096.81,742701.3,2237.05,308,256,236,21,6.82,60721.54,197.15,5.14,0.01
20250806,2025-08-06,2025,3,8,August,32,283,228,689143.66,621155.3,2194.9,278,230,208,22,7.91,55043.4,198.0,4.82,0.0
20250327,2025-03-27,2025,1,3,March,13,238,199,611762.32,545855.66,2293.51,245,207,185,22,8.98,45605.77,186.15,4.73,0.0
20250405,2025-04-05,2025,2,4,April,14,274,224,640938.4,584748.48,2134.12,276,237,220,17,6.16,55098.37,199.63,4.97,-0.02
20231021,2023-10-21,2023,4,10,October,42,532,437,1335789.37,1213648.83,2281.29,531,445,413,33,6.21,105429.66,198.55,5.01,-0.02
20251213,2025-12-13,2025,4,12,December,50,486,393,1279250.19,1150521.71,2367.33,467,387,363,26,5.57,96397.02,206.42,5.12,-0.07
20230119,2023-01-19,2023,1,1,January,3,227,190,542213.94,496618.52,2187.75,243,207,185,23,9.47,45898.69,188.88,5.18,0.16
20230605,2023-06-05,2023,2,6,June,23,249,203,610195.57,554527.26,2227.02,253,210,193,17,6.72,47970.4,189.61,4.88,-0.08
20240902,2024-09-02,2024,3,9,September,36,342,274,807844.04,731771.69,2139.68,301,248,229,21,6.98,60782.27,201.93,4.84,-0.01
20250411,2025-04-11,2025,2,4,April,15,247,198,592417.63,536646.21,2172.66,260,210,199,11,4.23,49920.81,192.0,4.64,-0.1
20240425,2024-04-25,2024,2,4,April,17,274,221,651913.49,596418.82,2176.71,248,216,203,14,5.65,50559.31,203.87,5.1,-0.09
20240421,2024-04-21,2024,2,4,April,16,255,214,723669.17,654434.54,2566.41,266,215,202,15,5.64,50011.16,188.01,4.85,-0.07
20230922,2023-09-22,2023,3,9,September,38,307,249,785327.6,702391.17,2287.92,286,250,227,23,8.04,55084.19,192.6,5.02,0.05
20220721,2022-07-21,2022,3,7,July,29,257,206,686757.41,626519.89,2437.82,302,251,237,14,4.64,54176.22,179.39,4.53,-0.05
20240719,2024-07-19,2024,3,7,July,29,282,236,644858.42,588537.65,2087.01,269,222,201,21,7.81,53427.75,198.62,5.08,0.03
20240724,2024-07-24,2024,3,7,July,30,310,257,773002.06,699821.88,2257.49,306,256,232,24,7.84,58223.83,190.27,4.63,0.03
20240206,2024-02-06,2024,1,2,February,6,203,169,496481.72,444143.75,2187.9,208,165,148,17,8.17,45558.9,219.03,5.4,0.07
20221001,2022-10-01,2022,4,10,October,39,557,465,1438851.23,1296344.25,2327.37,349,298,273,25,7.16,68806.85,197.15,5.1,0.02
20250412,2025-04-12,2025,2,4,April,15,277,228,644325.92,586970.21,2119.03,232,194,178,18,7.76,45202.27,194.84,4.74,0.01
20251024,2025-10-24,2025,4,10,October,43,577,483,1418220.98,1296129.64,2246.33,587,501,461,41,6.98,119171.6,203.02,4.91,0.0
20220621,2022-06-21,2022,2,6,June,25,251,209,565460.34,514665.51,2050.46,254,215,201,14,5.51,51844.84,204.11,5.09,-0.03
20230129,2023-01-29,2023,1,1,January,4,260,212,592952.91,530422.13,2040.09,246,206,193,13,5.28,48594.68,197.54,5.08,-0.04
20240508,2024-05-08,2024,2,5,May,19,259,220,683476.82,619473.0,2391.79,246,212,202,11,4.47,49093.75,199.57,4.73,-0.1
20220927,2022-09-27,2022,3,9,September,39,330,282,814190.35,723788.58,2193.3,316,265,237,29,9.18,63025.76,199.45,4.99,0.04
20250213,2025-02-13,2025,1,2,February,7,255,215,650957.44,586247.76,2299.01,226,191,177,15,6.64,44693.74,197.76,5.02,-0.02
20231206,2023-12-06,2023,4,12,December,49,484,393,1118919.54,1018336.03,2104.0,449,376,340,37,8.24,92644.46,206.34,5.21,0.04
20230415,2023-04-15,2023,2,4,April,15,270,216,602536.19,549376.2,2034.73,261,225,211,16,6.13,50925.42,195.12,4.82,0.02
20250903,2025-09-03,2025,3,9,September,36,336,277,866458.85,791794.69,2356.53,350,294,276,18,5.14,71634.3,204.67,5.08,-0.06
20250331,2025-03-31,2025,1,3,March,14,253,215,626361.32,571085.19,2257.25,237,197,181,16,6.75,51420.01,216.96,5.71,0.03
20250627,2025-06-27,2025,2,6,June,26,235,201,579434.76,526680.8,2241.19,236,201,178,23,9.75,48753.77,206.58,5.02,0.08
20230613,2023-06-13,2023,2,6,June,24,289,239,767251.99,687777.0,2379.85,260,228,214,16,6.15,48228.03,185.49,4.53,-0.06
20220624,2022-06-24,2022,2,6,June,25,243,190,651017.87,592628.94,2438.8,227,187,170,17,7.49,43515.48,191.7,4.54,-0.03
20240124,2024-01-24,2024,1,1,January,4,227,193,528322.12,483105.72,2128.22,234,202,181,21,8.97,46513.41,198.78,5.06,0.03
20240405,2024-04-05,2024,2,4,April,14,266,220,680108.11,613263.83,2305.5,246,202,192,10,4.07,49710.97,202.08,5.04,-0.07
20230310,2023-03-10,2023,1,3,March,10,217,175,537672.06,484628.86,2233.31,213,175,161,14,6.57,43546.5,204.44,5.16,0.01
20240104,2024-01-04,2024,1,1,January,1,224,184,565185.89,513032.01,2290.32,219,184,172,12,5.48,43976.8,200.81,5.23,0.03
20230606,2023-06-06,2023,2,6,June,23,228,183,568884.04,516878.59,2267.01,240,205,191,14,5.83,47328.15,197.2,4.67,-0.1
20241102,2024-11-02,2024,4,11,November,44,713,573,1800219.91,1637240.02,2296.27,725,599,558,42,5.79,139434.18,192.32,4.79,-0.06
20221015,2022-10-15,2022,4,10,October,41,596,488,1629370.33,1452808.35,2437.6,579,494,462,34,5.87,109016.71,188.28,4.87,-0.02
20230702,2023-07-02,2023,3,7,July,26,262,215,670742.59,608267.37,2321.63,295,250,229,21,7.12,59626.84,202.12,5.0,-0.01
20221030,2022-10-30,2022,4,10,October,43,562,467,1362432.97,1233122.86,2194.17,550,463,423,42,7.64,111957.38,203.56,4.77,-0.03
20251220,2025-12-20,2025,4,12,December,51,455,373,993843.9,909295.92,1998.45,480,408,376,34,7.08,93527.82,194.85,4.93,0.03
20231006,2023-10-06,2023,4,10,October,40,565,466,1374256.74,1237221.67,2189.77,557,461,421,43,7.72,110361.12,198.13,4.74,0.02
20220616,2022-06-16,2022,2,6,June,24,284,225,780155.42,709766.08,2499.18,251,200,184,16,6.37,49104.44,195.64,4.97,0.07
20251112,2025-11-12,2025,4,11,November,46,719,569,1807687.51,1650714.84,2295.85,702,603,555,49,6.98,141377.09,201.39,4.94,-0.05
20251124,2025-11-24,2025,4,11,November,48,693,562,1804165.3,1636991.57,2362.18,697,595,542,54,7.75,139787.47,200.56,4.82,0.05
20221018,2022-10-18,2022,4,10,October,42,549,470,1433177.18,1290728.57,2351.05,539,457,422,36,6.68,102251.13,189.71,5.0,-0.01
20241006,2024-10-06,2024,4,10,October,40,562,460,1364971.03,1234948.6,2197.42,553,464,420,47,8.5,113848.72,205.87,5.09,0.03
20221007,2022-10-07,2022,4,10,October,40,552,468,1329586.16,1220064.86,2210.26,540,456,426,32,5.93,104515.18,193.55,4.77,-0.03
20240507,2024-05-07,2024,2,5,May,19,253,206,635859.35,583996.44,2308.29,246,202,187,16,6.5,48685.4,197.91,4.55,-0.01
20241029,2024-10-29,2024,4,10,October,44,581,471,1528410.28,1383324.2,2380.94,575,458,418,41,7.13,112707.53,196.01,4.84,0.0
20230517,2023-05-17,2023,2,5,May,20,257,216,667819.59,612329.37,2382.6,232,196,181,16,6.9,41269.17,177.88,4.72,0.01
20251104,2025-11-04,2025,4,11,November,45,707,588,1753025.48,1599356.64,2262.17,726,604,554,50,6.89,143561.8,197.74,4.93,-0.01
20240723,2024-07-23,2024,3,7,July,30,315,265,822103.26,747860.04,2374.16,300,252,233,21,7.0,59301.73,197.67,4.95,-0.03
20251202,2025-12-02,2025,4,12,December,49,471,383,1213409.75,1092620.43,2319.79,555,477,428,50,9.01,111887.35,201.6,4.85,0.02
20220818,2022-08-18,2022,3,8,August,33,300,239,680818.54,617852.29,2059.51,285,232,213,20,7.02,60309.94,211.61,5.16,-0.05
20230325,2023-03-25,2023,1,3,March,12,242,189,598251.6,547153.18,2260.96,217,186,167,19,8.76,43822.33,201.95,4.94,-0.02
20221111,2022-11-11,2022,4,11,November,45,723,582,1783147.66,1613854.95,2232.16,683,579,549,30,4.39,133617.16,195.63,4.8,-0.07
20250812,2025-08-12,2025,3,8,August,33,298,256,721322.45,652990.25,2191.24,292,250,233,17,5.82,59610.03,204.14,5.08,-0.06
20250908,2025-09-08,2025,3,9,September,37,322,259,722881.35,660108.15,2050.03,297,262,238,25,8.42,58094.58,195.6,5.07,0.02
20240715,2024-07-15,2024,3,7,July,29,322,277,833312.28,755601.29,2346.59,297,256,235,22,7.41,61639.81,207.54,4.99,0.0
20240223,2024-02-23,2024,1,2,February,8,225,184,565383.13,509705.08,2265.36,196,157,144,14,7.14,39964.04,203.9,4.9,0.0
20220529,2022-05-29,2022,2,5,May,21,290,241,713887.96,646002.4,2227.59,288,250,230,21,7.29,59773.73,207.55,5.13,0.05
20231123,2023-11-23,2023,4,11,November,47,707,582,1594810.35,1444929.75,2043.75,731,630,576,55,7.52,142282.95,194.64,4.95,0.0
20241110,2024-11-10,2024,4,11,November,45,702,574,1753759.09,1585529.04,2258.59,738,597,534,65,8.81,147722.52,200.17,4.72,0.05
20250828,2025-08-28,2025,3,8,August,35,301,244,797088.86,723109.92,2402.36,297,251,240,12,4.04,59012.14,198.69,4.88,-0.06
20240806,2024-08-06,2024,3,8,August,32,308,265,741285.39,671855.53,2181.35,314,267,249,19,6.05,59350.36,189.01,5.09,0.01
20241130,2024-11-30,2024,4,11,November,48,698,568,1828385.97,1642200.1,2352.72,727,602,558,45,6.19,142472.66,195.97,4.85,-0.01
20220809,2022-08-09,2022,3,8,August,32,267,229,657167.67,596416.7,2233.77,298,245,230,15,5.03,55810.59,187.28,4.8,-0.06
20231113,2023-11-13,2023,4,11,November,46,680,559,1639930.45,1483872.5,2182.17,706,590,540,54,7.65,133243.24,188.73,4.86,0.0
20250204,2025-02-04,2025,1,2,February,6,213,174,493417.26,443422.76,2081.8,190,154,136,18,9.47,34610.26,182.16,4.8,0.09
