date_key,full_date,year,quarter,month,month_name,week_of_year,total_orders,delivered_orders,gross_revenue,net_revenue,avg_order_value,total_shipments,delivered_shipments,on_time_shipments,shipping_cost,avg_shipping_cost,sla_breach_shipments,sla_breach_pct,avg_transit_days,avg_delay_days
20230708,2023-07-08,2023,3,7,July,27,274,228,692621.08,627574.7100000001,2290.4186496350367,243,227,227,47052.87,193.63320987654322,16,6.58,4.7818930041152266,0.024691358024691357
20230709,2023-07-09,2023,3,7,July,27,298,245,770565.24,697957.56,2342.1394630872487,272,247,247,50301.5,184.93198529411765,25,9.19,4.9338235294117645,0.03676470588235294
20230710,2023-07-10,2023,3,7,July,28,283,231,779138.6100000001,705725.0200000001,2493.727985865725,266,249,249,54605.270000000004,205.28296992481205,16,6.02,4.845864661654136,-0.0037593984962406013
20230711,2023-07-11,2023,3,7,July,28,274,224,659463.0299999998,598310.4600000001,2183.6148175182484,260,242,242,57182.520000000004,219.93276923076925,18,6.92,5.015384615384615,0.057692307692307696
20230712,2023-07-12,2023,3,7,July,28,270,222,766882.27,697769.4900000001,2584.331444444445,252,234,234,52239.72,207.3004761904762,18,7.14,5.095238095238095,0.07539682539682539
20230713,2023-07-13,2023,3,7,July,28,285,240,740907.3800000001,666879.46,2339.9279298245615,236,212,212,45923.34999999999,194.5904661016949,24,10.17,4.9576271186440675,0.11016949152542373
20230714,2023-07-14,2023,3,7,July,28,291,241,718536.68,650821.12,2236.4986941580755,260,240,240,52631.180000000015,202.42761538461545,20,7.69,4.953846153846154,0.1
20230715,2023-07-15,2023,3,7,July,28,275,219,742939.29,661419.47,2405.161709090909,241,219,219,47077.24,195.341244813278,22,9.13,5.145228215767635,0.04564315352697095
20230716,2023-07-16,2023,3,7,July,28,294,236,731326.78,670450.46,2280.4437414965987,262,245,245,52892.729999999996,201.8806488549618,17,6.49,5.183206106870229,-0.007633587786259542
20230717,2023-07-17,2023,3,7,July,29,287,232,680131.4299999999,615646.67,2145.110348432056,262,241,241,53661.16000000001,204.81358778625957,21,8.02,4.984732824427481,0.03816793893129771
20230718,2023-07-18,2023,3,7,July,29,295,243,745412.69,677643.96,2297.0981694915254,258,243,243,48632.93,188.49972868217054,15,5.81,4.934108527131783,0.01937984496124031
20230719,2023-07-19,2023,3,7,July,29,268,222,609020.0999999999,552684.94,2062.25723880597,272,251,251,56074.02000000001,206.15448529411768,20,7.35,5.0625,0.022058823529411766
20230720,2023-07-20,2023,3,7,July,29,268,224,698483.06,633052.0200000001,2362.134402985075,246,224,224,49334.93,200.54849593495936,22,8.94,4.914634146341464,0.06097560975609756
20230721,2023-07-21,2023,3,7,July,29,277,222,713390.4099999998,642984.7200000001,2321.244476534296,257,235,235,52545.899999999994,204.4587548638132,22,8.56,4.992217898832685,0.042801556420233464
20230722,2023-07-22,2023,3,7,July,29,266,216,658852.2699999999,595806.3699999999,2239.873571428571,231,211,211,45466.45,196.82445887445886,20,8.66,5.008658008658009,0.08225108225108226
20230723,2023-07-23,2023,3,7,July,29,298,244,747695.9999999999,674620.5200000001,2263.827248322148,246,226,226,46885.02000000001,190.58951219512198,20,8.13,4.995934959349594,0.028455284552845527
20230724,2023-07-24,2023,3,7,July,30,292,237,710451.2799999999,645303.37,2209.9430479452053,254,244,244,48914.28,192.57590551181102,10,3.94,4.807086614173229,-0.027559055118110236
20230725,2023-07-25,2023,3,7,July,30,260,208,663843.67,606848.46,2334.0325384615385,262,242,242,52686.09000000001,201.09194656488555,20,7.63,5.015267175572519,0.022900763358778626
20230726,2023-07-26,2023,3,7,July,30,304,251,778351.3900000001,710397.4899999999,2336.83384868421,261,244,244,47199.09,180.8394252873563,17,6.51,4.708812260536399,0.007662835249042145
20230727,2023-07-27,2023,3,7,July,30,275,226,660706.24,597527.2500000001,2172.826363636364,280,262,262,56871.78000000001,203.11350000000004,18,6.43,5.132142857142857,0.02857142857142857
20230728,2023-07-28,2023,3,7,July,30,310,242,795382.22,726796.56,2344.5050322580646,241,227,227,49917.95,207.12842323651452,14,5.81,5.033195020746888,0.024896265560165973
20230729,2023-07-29,2023,3,7,July,30,295,228,733591.66,665756.3500000001,2256.801186440678,259,225,225,53588.9,206.90694980694983,34,13.13,5.1891891891891895,0.19305019305019305
20230730,2023-07-30,2023,3,7,July,30,266,215,682999.4000000001,616717.52,2318.486917293233,245,230,230,44418.49,181.29995918367345,15,6.12,4.7877551020408164,0.004081632653061225
20230731,2023-07-31,2023,3,7,July,31,267,212,678560.8,618544.05,2316.644382022472,272,250,250,56346.420000000006,207.15595588235297,22,8.09,5.341911764705882,0.0661764705882353
20230801,2023-08-01,2023,3,8,August,31,295,247,755846.6700000002,677094.6600000001,2295.2361355932208,268,252,252,51224.229999999996,191.13518656716417,16,5.97,4.880597014925373,0.007462686567164179
20230802,2023-08-02,2023,3,8,August,31,338,279,912998.6299999999,826949.98,2446.597573964497,249,230,230,47957.31999999999,192.5996787148594,19,7.63,4.867469879518072,-0.004016064257028112
20230803,2023-08-03,2023,3,8,August,31,303,252,774878.38,700941.89,2313.339570957096,265,244,244,51393.630000000005,193.93822641509436,21,7.92,4.856603773584905,0.04150943396226415
20230804,2023-08-04,2023,3,8,August,31,271,212,693519.8600000001,623609.84,2301.14332103321,267,244,244,55299.82000000001,207.11543071161051,23,8.61,5.325842696629214,0.0749063670411985
20230805,2023-08-05,2023,3,8,August,31,290,232,695092.0200000001,629926.4299999998,2172.160103448275,268,245,245,50009.909999999996,186.60414179104475,23,8.58,4.776119402985074,0.06716417910447761
20230806,2023-08-06,2023,3,8,August,31,294,256,760668.7,698085.3899999999,2374.440102040816,259,227,227,50451.72000000001,194.79428571428573,32,12.36,4.976833976833976,0.15057915057915058
20230807,2023-08-07,2023,3,8,August,32,288,231,751006.78,678172.77,2354.7665625,253,234,234,49621.82000000001,196.1336758893281,19,7.51,4.6561264822134385,0.015810276679841896
20230808,2023-08-08,2023,3,8,August,32,262,212,640295.5999999999,580320.1799999998,2214.962519083969,284,263,263,56444.07000000001,198.7467253521127,21,7.39,5.038732394366197,0.06338028169014084
20230809,2023-08-09,2023,3,8,August,32,317,259,788978.1900000001,715341.77,2256.598643533123,253,232,232,46576.16,184.09549407114625,21,8.3,4.747035573122529,0.06324110671936758
20230810,2023-08-10,2023,3,8,August,32,298,250,731284.28,666794.8200000001,2237.5665100671145,287,264,264,58271.09,203.03515679442506,23,8.01,5.090592334494773,0.05226480836236934
20230811,2023-08-11,2023,3,8,August,32,326,270,824980.76,746400.92,2289.573374233129,279,256,256,58288.71000000001,208.92010752688174,23,8.24,5.290322580645161,0.03942652329749104
20230812,2023-08-12,2023,3,8,August,32,317,263,890848.6499999998,796043.6299999999,2511.178643533123,270,253,253,49973.32000000001,185.0863703703704,17,6.3,4.877777777777778,0.0
20230813,2023-08-13,2023,3,8,August,32,315,256,733103.6600000001,668817.1399999999,2123.2290158730157,289,261,261,55361.03999999999,191.56069204152246,28,9.69,4.906574394463668,0.09688581314878893
20230814,2023-08-14,2023,3,8,August,33,268,222,645687.79,587675.26,2192.818134328358,269,253,253,52173.54000000001,193.9536802973978,16,5.95,4.87360594795539,-0.04460966542750929
20230815,2023-08-15,2023,3,8,August,33,278,230,712291.6099999999,653253.2000000001,2349.8316546762594,235,218,218,44838.28999999999,190.80123404255318,17,7.23,4.859574468085106,-0.00425531914893617
20230816,2023-08-16,2023,3,8,August,33,321,253,754889.33,685211.27,2134.6145482866045,264,237,237,48201.97,182.5832196969697,27,10.23,4.734848484848484,0.06818181818181818
20230817,2023-08-17,2023,3,8,August,33,307,244,724000.3200000001,653709.3999999999,2129.34657980456,285,260,260,53699.17,188.4181403508772,25,8.77,4.838596491228071,0.05964912280701754
20230818,2023-08-18,2023,3,8,August,33,280,224,712281.2100000001,649840.2799999999,2320.8581428571424,283,258,258,56391.66,199.26381625441698,25,8.83,5.084805653710247,0.038869257950530034
20230819,2023-08-19,2023,3,8,August,33,285,224,735935.8800000001,666250.2200000001,2337.720070175439,248,221,221,46327.05,186.80262096774194,27,10.89,4.903225806451613,0.10483870967741936
20230820,2023-08-20,2023,3,8,August,33,278,225,748870.7999999999,688123.4299999999,2475.2641366906473,246,218,218,49610.85999999999,201.67016260162598,28,11.38,5.471544715447155,0.16666666666666666
20230821,2023-08-21,2023,3,8,August,34,277,226,751911.96,672861.9199999999,2429.10440433213,273,247,247,53646.53999999999,196.50747252747252,26,9.52,4.846153846153846,0.06227106227106227
20230822,2023-08-22,2023,3,8,August,34,304,258,790837.45,710303.2600000001,2336.5238815789476,257,242,242,50037.87,194.6998832684825,15,5.84,4.817120622568093,0.0
20230823,2023-08-23,2023,3,8,August,34,288,237,731697.0400000002,675179.7,2344.373958333333,256,238,238,49720.51,194.2207421875,18,7.03,5.02734375,0.01953125
20230824,2023-08-24,2023,3,8,August,34,287,227,701658.23,632091.24,2202.4085017421603,256,240,240,51004.630000000005,199.23683593750002,16,6.25,4.8359375,0.03125
20230825,2023-08-25,2023,3,8,August,34,291,242,688770.8100000002,621237.0899999999,2134.8353608247417,259,238,238,50606.009999999995,195.39,21,8.11,4.895752895752896,0.08494208494208494
20230826,2023-08-26,2023,3,8,August,34,297,244,746323.2599999999,670156.7999999999,2256.420202020202,249,224,224,46280.100000000006,185.86385542168676,25,10.04,5.088353413654619,0.07228915662650602
20230827,2023-08-27,2023,3,8,August,34,286,234,700346.5499999999,633968.9000000001,2216.674475524476,298,279,279,60330.72,202.45208053691275,19,6.38,5.110738255033557,0.02348993288590604
20230828,2023-08-28,2023,3,8,August,35,278,232,713531.39,645708.1100000001,2322.691043165468,248,228,228,47250.55999999999,190.52645161290317,20,8.06,4.979838709677419,0.08064516129032258
20230829,2023-08-29,2023,3,8,August,35,277,216,688460.0599999998,619435.83,2236.230433212996,273,247,247,54482.35,199.5690476190476,26,9.52,4.937728937728938,0.06227106227106227
20230830,2023-08-30,2023,3,8,August,35,298,248,826660.9799999997,739515.71,2481.596342281879,257,239,239,47058.299999999996,183.10622568093385,18,7.0,4.684824902723736,0.03501945525291829
20230831,2023-08-31,2023,3,8,August,35,282,243,715300.9900000001,641960.3899999999,2276.455283687943,242,226,226,50142.81,207.20169421487603,16,6.61,4.925619834710743,0.08677685950413223
20230901,2023-09-01,2023,3,9,September,35,317,258,832907.81,755752.32,2384.076719242902,275,256,256,54267.68000000001,197.33701818181822,19,6.91,4.941818181818181,0.04
20230902,2023-09-02,2023,3,9,September,35,309,251,810894.64,734674.12,2377.586148867314,282,265,265,53574.93,189.98202127659576,17,6.03,4.631205673758865,-0.0035460992907801418
20230903,2023-09-03,2023,3,9,September,35,318,258,825419.5799999998,755481.37,2375.7275786163523,284,262,262,57354.560000000005,201.95267605633805,21,7.39,4.96830985915493,-0.01056338028169014
20230904,2023-09-04,2023,3,9,September,36,283,236,679915.6200000001,611448.8499999999,2160.5966431095403,273,248,248,49736.34,182.1843956043956,25,9.16,4.831501831501831,0.054945054945054944
20230905,2023-09-05,2023,3,9,September,36,313,261,788258.62,720162.6200000001,2300.8390415335466,278,257,257,57721.579999999994,207.63158273381293,21,7.55,5.176258992805756,-0.0035971223021582736
20230906,2023-09-06,2023,3,9,September,36,280,220,664313.7900000002,607113.6699999999,2168.263107142857,285,257,257,57128.99,200.45259649122806,28,9.82,5.2631578947368425,0.12982456140350876
20230907,2023-09-07,2023,3,9,September,36,324,279,827070.1499999999,751065.5100000001,2318.1034259259263,258,234,234,52720.68,204.34372093023256,24,9.3,5.166666666666667,0.046511627906976744
20230908,2023-09-08,2023,3,9,September,36,307,258,760096.38,693696.9500000001,2259.599185667753,278,257,257,51618.34000000001,185.67748201438852,21,7.55,4.755395683453237,0.017985611510791366
20230909,2023-09-09,2023,3,9,September,36,299,236,707548.8299999998,643881.7699999999,2153.450735785953,254,234,234,48094.15,189.34704724409448,20,7.87,4.535433070866142,0.003937007874015748
20230910,2023-09-10,2023,3,9,September,36,316,262,770482.23,695699.1399999999,2201.579556962025,304,282,282,59524.3,195.80361842105265,22,7.24,4.7105263157894735,0.01644736842105263
20230911,2023-09-11,2023,3,9,September,37,291,235,782724.2099999998,707537.4100000001,2431.4000343642615,281,258,258,51791.66000000001,184.3119572953737,23,8.19,4.779359430604982,0.028469750889679714
20230912,2023-09-12,2023,3,9,September,37,328,256,784066.43,704326.7,2147.3374999999996,281,256,256,56136.65,199.77455516014234,25,8.9,5.245551601423488,0.08185053380782918
20230913,2023-09-13,2023,3,9,September,37,331,269,846329.5000000001,762045.33,2302.251752265861,282,265,265,56492.85999999999,200.32929078014183,17,6.03,4.964539007092198,-0.0035460992907801418
20230914,2023-09-14,2023,3,9,September,37,285,219,678928.62,608973.9200000002,2136.7505964912284,275,254,254,56356.960000000014,204.93440000000004,21,7.64,5.243636363636363,0.05090909090909091
20230915,2023-09-15,2023,3,9,September,37,298,236,711417.46,642374.7100000002,2155.6198322147657,290,266,266,57091.55,196.86741379310345,24,8.28,5.041379310344827,0.07241379310344828
20230916,2023-09-16,2023,3,9,September,37,330,271,822402.0,748161.33,2267.1555454545455,269,247,247,51344.909999999996,190.87327137546467,22,8.18,4.657992565055762,0.06319702602230483
20230917,2023-09-17,2023,3,9,September,37,295,245,783034.5200000001,707258.29,2397.4857288135595,290,269,269,55492.59999999999,191.35379310344825,21,7.24,4.9655172413793105,0.027586206896551724
20230918,2023-09-18,2023,3,9,September,38,287,240,714555.6599999999,655502.0700000001,2283.9793379790945,258,238,238,54427.20999999999,210.9581782945736,20,7.75,5.395348837209302,0.01937984496124031
20230919,2023-09-19,2023,3,9,September,38,306,257,705644.9399999998,636652.24,2080.5628758169933,264,239,239,53581.15,202.95890151515152,25,9.47,4.992424242424242,0.08712121212121213
20230920,2023-09-20,2023,3,9,September,38,312,251,778038.7800000003,705213.7799999998,2260.3005769230763,258,235,235,50647.57999999999,196.30844961240305,23,8.91,5.01937984496124,0.03875968992248062
20230921,2023-09-21,2023,3,9,September,38,290,235,729650.31,666493.8700000001,2298.2547241379316,305,285,285,60919.09999999999,199.73475409836064,20,6.56,5.039344262295082,0.022950819672131147
20230922,2023-09-22,2023,3,9,September,38,307,249,785327.6,702391.17,2287.9191205211728,291,270,270,55863.99999999999,191.97250859106526,21,7.22,4.835051546391752,0.030927835051546393
20230923,2023-09-23,2023,3,9,September,38,337,273,821861.22,744151.5899999999,2208.164955489614,263,243,243,49288.109999999986,187.4072623574144,20,7.6,4.722433460076045,0.04182509505703422
20230924,2023-09-24,2023,3,9,September,38,300,245,665145.58,603393.97,2011.3132333333333,260,239,239,55816.12999999999,214.67742307692305,21,8.08,5.0346153846153845,0.057692307692307696
20230925,2023-09-25,2023,3,9,September,39,328,263,894604.23,809143.45,2466.900762195122,287,265,265,54804.55000000001,190.95662020905928,22,7.67,4.811846689895471,0.05574912891986063
20230926,2023-09-26,2023,3,9,September,39,305,237,726776.86,658403.55,2158.700163934426,299,266,266,58575.50000000001,195.9046822742475,33,11.04,4.933110367892977,0.14381270903010032
20230927,2023-09-27,2023,3,9,September,39,264,214,618854.8500000001,563056.1399999999,2132.7884090909088,275,255,255,54418.909999999996,197.88694545454544,20,7.27,5.058181818181819,0.03636363636363636
20230928,2023-09-28,2023,3,9,September,39,338,284,817728.3400000001,741705.92,2194.3962130177515,256,237,237,50181.17999999999,196.02023437499997,19,7.42,4.890625,0.03125
20230929,2023-09-29,2023,3,9,September,39,320,262,733042.4700000001,666900.4199999999,2084.0638124999996,290,269,269,56230.28,193.89751724137932,20,6.9,4.641379310344828,-0.0034482758620689655
20230930,2023-09-30,2023,3,9,September,39,320,268,714575.4400000002,653672.7299999999,2042.7272812499996,282,254,254,52428.77999999999,185.91765957446805,28,9.93,5.088652482269503,0.10638297872340426
20231001,2023-10-01,2023,4,10,October,39,552,453,1386404.3299999998,1255162.8899999997,2273.8458152173907,326,297,297,63119.50000000001,193.61809815950923,29,8.9,4.95398773006135,0.06441717791411043
20231002,2023-10-02,2023,4,10,October,40,534,429,1393425.5199999996,1255929.25,2351.927434456929,405,377,377,81009.27000000002,200.02288888888893,28,6.91,4.980246913580247,0.012345679012345678
20231003,2023-10-03,2023,4,10,October,40,581,478,1393554.63,1281201.2,2205.1655765920827,485,446,446,96826.4,199.64206185567008,39,8.04,4.995876288659794,0.04329896907216495
20231004,2023-10-04,2023,4,10,October,40,546,441,1262800.4200000002,1154835.5899999996,2115.0834981684975,524,482,482,103724.85999999999,197.9482061068702,42,8.02,4.982824427480916,0.05534351145038168
20231005,2023-10-05,2023,4,10,October,40,564,457,1404509.65,1281465.3100000003,2272.1016134751776,486,457,457,96262.29,198.07055555555553,28,5.76,4.967078189300412,0.0
20231006,2023-10-06,2023,4,10,October,40,565,466,1374256.74,1237221.67,2189.7728672566373,515,474,474,104314.20999999999,202.55186407766988,41,7.96,5.137864077669903,0.05825242718446602
20231007,2023-10-07,2023,4,10,October,40,530,427,1268396.1400000004,1160202.0899999996,2189.0605471698104,489,448,448,94819.84999999999,193.90562372188137,41,8.38,4.922290388548057,0.07770961145194274
20231008,2023-10-08,2023,4,10,October,40,556,467,1481773.8099999998,1352096.8599999999,2431.828884892086,515,478,478,103907.56000000001,201.76225242718448,37,7.18,5.0718446601941745,0.02524271844660194
20231009,2023-10-09,2023,4,10,October,41,557,463,1495226.0399999998,1359511.1999999997,2440.7741472172347,487,451,451,96841.16,198.85248459958933,36,7.39,4.878850102669404,0.0513347022587269
